,sim_num,method,lambda,snr_n,snr_s,Distance,R2_X1,R2_X2,R2_Y
907,6,DeESI_rawselected_debias,0.1,0,20,9.707229055529506,-6.038140675694486,-3.0570976731735353,-0.9130653550672396
908,6,DeESI_raw,0.05,0,20,46.40834463081955,0.36114979151887505,-0.07101516894644777,0.4763538219823109
909,6,DeESI_debias,0.05,0,20,46.40834463081955,0.36114979151887505,-0.07101516894644755,0.4763538219823109
910,6,DeESI_std,0.05,0,20,46.40834463081955,,,
911,6,DeESI_rawselected_debias,0.05,0,20,46.40834463081955,-71.26398006986331,-13.304533413214429,-5.315206675607323
912,6,DeESI_raw,1,20,10,0.0,0.440353030199258,0.15749956821143585,0.1683573979380686
913,6,DeESI_debias,1,20,10,0.0,0.9039305469239051,0.8390744888201825,0.5470608402071249
914,6,DeESI_std,1,20,10,0.0,,,
915,6,DeESI_rawselected_debias,1,20,10,0.0,0.9039305469239053,0.8390744888201827,0.5470608402071249
916,6,DeESI_raw,0.75,20,10,0.0,0.8480591288552288,0.768230057849602,0.49002420842094263
917,6,DeESI_debias,0.75,20,10,0.0,0.8971725995935348,0.8312486879316774,0.544845493239597
918,6,DeESI_std,0.75,20,10,0.0,,,
919,6,DeESI_rawselected_debias,0.75,20,10,0.0,0.8971725995935339,0.8312486879316774,0.5448454932395967
920,6,DeESI_raw,0.5,20,10,0.0,0.9191781013036566,0.8647728344165417,0.5491701136555704
921,6,DeESI_debias,0.5,20,10,0.0,0.8869882086804476,0.8090348439037897,0.5417589345911772
922,6,DeESI_std,0.5,20,10,0.0,,,
923,6,DeESI_rawselected_debias,0.5,20,10,0.0,0.8869882086804479,0.8090348439037874,0.5417589345911764
924,6,DeESI_raw,0.4,20,10,0.0,0.9301793662893284,0.8780769026246769,0.6175121741643964
925,6,DeESI_debias,0.4,20,10,59.548711308840154,-8.734563707725785,-2.4693675439542364,0.42949353740349516
926,6,DeESI_std,0.4,20,10,20.50119293810178,,,
927,6,DeESI_rawselected_debias,0.4,20,10,0.0,0.8768662241795518,0.7872290958378624,0.5371234586185257
928,6,DeESI_raw,0.3,20,10,0.0,0.9363642406118561,0.8857692285564455,0.7151951997883941
929,6,DeESI_debias,0.3,20,10,54.339174084893955,-1986.1153554783343,-86.99870400348688,0.8445092428385856
930,6,DeESI_std,0.3,20,10,65.81126531289354,,,
931,6,DeESI_rawselected_debias,0.3,20,10,0.0,0.8932786697876292,0.7279161791034998,0.5307008080898159
932,6,DeESI_raw,0.2,20,10,0.0,0.9405034602705777,0.8927287153813067,0.7717482414064998
933,6,DeESI_debias,0.2,20,10,54.12551842519988,-78082.7627608136,-20723.042088492766,0.9561542012318561
934,6,DeESI_std,0.2,20,10,61.31152247598649,,,
935,6,DeESI_rawselected_debias,0.2,20,10,0.0,0.880750672924046,0.5842032356115097,0.49709574839515636
936,6,DeESI_raw,0.1,20,10,0.0,0.9457247249870474,0.9077231976465617,0.8306238053801166
937,6,DeESI_debias,0.1,20,10,0.0,0.9457247249870474,0.9077231976465617,0.8306238053801166
938,6,DeESI_std,0.1,20,10,0.0,,,
939,6,DeESI_rawselected_debias,0.1,20,10,0.0,0.7596192945077712,0.17619466427834618,0.3784188050598517
940,6,DeESI_raw,0.5,10,10,0.0,0.3690673508207337,0.2992740415245756,0.2257516073401713
941,6,DeESI_debias,0.5,10,10,0.0,0.7378914935620783,0.3452508890931192,0.4791592873176316
942,6,DeESI_std,0.5,10,10,0.0,,,
943,6,DeESI_rawselected_debias,0.5,10,10,0.0,0.7378914935620783,0.34525088909312174,0.4791592873176317
944,6,DeESI_raw,0.4,10,10,0.0,0.638319506165409,0.588938526378077,0.41200317291592914
945,6,DeESI_debias,0.4,10,10,0.0,0.7022789467716721,0.3105773390173787,0.46087345230539767
946,6,DeESI_std,0.4,10,10,0.0,,,
947,6,DeESI_rawselected_debias,0.4,10,10,0.0,0.702278946771675,0.3105773390173763,0.460873452305397
948,6,DeESI_raw,0.3,10,10,0.0,0.7580355695772792,0.684558924791036,0.5114728869355415
949,6,DeESI_debias,0.3,10,10,42.5109977492683,-27.605733642969383,0.6882465269125975,0.32751119810044904
950,6,DeESI_std,0.3,10,10,20.83281423664774,,,
951,6,DeESI_rawselected_debias,0.3,10,10,0.0,0.6696238044379047,0.08918696763314604,0.41719454397887246
952,6,DeESI_raw,0.2,10,10,0.0,0.8154700122303503,0.6970192267355662,0.6208164555474927
953,6,DeESI_debias,0.2,10,10,55.29155003171411,-17794.435173775142,-461.38419813939186,0.7482454980182264
954,6,DeESI_std,0.2,10,10,67.26116446289618,,,
955,6,DeESI_rawselected_debias,0.2,10,10,0.0,0.5664840483522715,-0.3039371869454581,0.3269335898524197
956,6,DeESI_raw,0.1,10,10,0.0,0.8291475059752795,0.7372351048725608,0.7164064029861299
957,6,DeESI_debias,0.1,10,10,0.0,0.8291475059752796,0.7372351048725612,0.7164064029861299
958,6,DeESI_std,0.1,10,10,0.0,,,
959,6,DeESI_rawselected_debias,0.1,10,10,0.0,0.414524789877162,-0.7927523631945743,0.198967114602708
960,6,DeESI_raw,0.05,10,10,0.0,0.7937409522770542,0.7143244530161461,0.7786085755543722
961,6,DeESI_debias,0.05,10,10,0.0,0.7937409522770542,0.7143244530161463,0.7786085755543722
962,6,DeESI_std,0.05,10,10,0.0,,,
963,6,DeESI_rawselected_debias,0.05,10,10,0.0,-2.4713840145190287,-0.010507918393001026,-0.20606933163304064
964,6,DeESI_raw,0.4,0,10,42.31945594229725,0.048768406604739245,-0.04693999388001746,0.016145300700648013
965,6,DeESI_debias,0.4,0,10,42.31945594229725,-65.22808175717921,-30.35350816077655,0.05021922851318328
966,6,DeESI_std,0.4,0,10,42.31945594229725,,,
967,6,DeESI_rawselected_debias,0.4,0,10,42.31945594229725,-65.22808175717921,-30.35350816077655,0.05021922851318328
968,6,DeESI_raw,0.3,0,10,4.437208350624339,0.3306616463742491,0.26372493197586566,0.19134612025103548
969,6,DeESI_debias,0.3,0,10,24.730250128577268,-15.155236038997298,-2.4989753095869713,0.07537946422619568
970,6,DeESI_std,0.3,0,10,54.10462943284194,,,
971,6,DeESI_rawselected_debias,0.3,0,10,4.437208350624339,-0.6570600346649054,-1.3017176561768862,0.13855669485127098
972,6,DeESI_raw,0.2,0,10,0.0,0.4262024812813241,0.4338300829397307,0.34994331500490894
973,6,DeESI_debias,0.2,0,10,42.31945594229725,-2041.9027811344604,-385.4054501801355,0.2628060364215108
974,6,DeESI_std,0.2,0,10,41.61744836621975,,,
975,6,DeESI_rawselected_debias,0.2,0,10,0.0,-0.5527298727128311,-1.4072101974367999,-0.023933017629226283
976,6,DeESI_raw,0.1,0,10,38.41065924085351,0.3843110053479232,-0.043149732015744124,0.42024772512051756
977,6,DeESI_debias,0.1,0,10,38.41065924085351,0.3843110053479232,-0.043149732015744124,0.4202477251205172
978,6,DeESI_std,0.1,0,10,38.41065924085351,,,
979,6,DeESI_rawselected_debias,0.1,0,10,38.41065924085351,-6.459494606318348,-12.759838619438787,-2.5654733217557455
980,6,DeESI_raw,0.05,0,10,46.40834463081955,0.2904721393135943,-0.11222679802752533,0.4554510206246265
981,6,DeESI_debias,0.05,0,10,46.40834463081955,0.2904721393135943,-0.11222679802752555,0.45545102062462617
982,6,DeESI_std,0.05,0,10,46.40834463081955,,,
